dataset_id,window_start,e_conn_count,e_unique_dst_ip,e_unique_dst_port,e_mean_duration,e_std_duration,e_mean_orig_bytes,e_mean_resp_bytes,e_mean_orig_pkts,e_mean_resp_pkts,e_tcp_ratio,e_udp_ratio,e_dns_ratio,e_ssl_ratio,e_http_ratio,e_rej_ratio,e_rst_ratio,e_interarrival_std,y
normal_2017_04_18,5815,31,4,2,11.407244838709678,41.86900310740131,419.0,1985.4193548387098,3.870967741935484,5.129032258064516,0.16129032258064516,0.8387096774193549,0.8387096774193549,0.16129032258064516,0.0,0.0,0.03225806451612903,0.2320758918564371,0
normal_2017_04_18,5820,25,5,2,32.38586264,51.198742227351374,507.0,2915.52,9.92,11.4,0.68,0.32,0.32,0.68,0.0,0.0,0.24,0.3654598176547892,0
normal_2017_04_18,5825,25,7,3,2.6533668799999997,4.2361024686074,367.6,6560.48,6.32,10.68,0.4,0.6,0.6,0.36,0.0,0.0,0.04,0.3159076543271548,0
normal_2017_04_18,5830,17,5,2,3.1505162352941176,2.9316091381495095,546.8235294117648,2810.235294117647,6.0,7.470588235294118,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.0,0.0,0.058823529411764705,0.4140581560328046,0
normal_2017_04_18,5835,32,6,3,24.0363328125,107.18690796495234,401.3125,3846.125,5.3125,8.0,0.25,0.75,0.75,0.1875,0.03125,0.0,0.0,0.1051854760815203,0
normal_2017_04_18,5840,34,7,2,40.73930982352941,122.65385062406578,457.02941176470586,17455.147058823528,10.264705882352942,21.058823529411764,0.35294117647058826,0.6470588235294118,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.42619380958855946,0
normal_2017_04_18,5845,26,5,2,1.8634768846153844,6.912386288864884,289.65384615384613,772.1923076923077,2.923076923076923,3.3076923076923075,0.19230769230769232,0.8076923076923077,0.8076923076923077,0.19230769230769232,0.0,0.0,0.07692307692307693,0.5310231452514798,0
normal_2017_04_18,5850,27,6,2,13.082674148148147,32.420998567990715,394.9259259259259,5772.333333333333,6.148148148148148,9.74074074074074,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.037037037037037035,0.3156592029857676,0
normal_2017_04_18,5855,53,10,3,23.211383867924525,48.61312741029399,242.81132075471697,2524.0377358490564,6.0,7.132075471698113,0.3584905660377358,0.6415094339622641,0.6415094339622641,0.18867924528301888,0.11320754716981132,0.0,0.018867924528301886,0.20077164810417752,0
normal_2017_04_18,5860,24,7,2,17.37621125,34.068939691566726,723.25,1687.6666666666667,7.625,8.458333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.3135348851001911,0
normal_2017_04_18,5865,6,2,2,21.24012383333333,44.78673836257676,317.3333333333333,176.0,5.5,5.666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.08601420773489209,0
normal_2017_04_18,5875,4,1,1,0.015020499999999999,0.0026073750689150957,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010254665029979099,0
normal_2017_04_18,5930,9,2,2,0.6009356666666666,1.652598859415342,121.66666666666667,485.8888888888889,1.8888888888888888,2.2222222222222223,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.16662328046540015,0
normal_2017_04_18,5935,5,2,2,3.3666338000000002,6.701417655945148,289.4,1055.2,3.0,3.4,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.12542306790274668,0
normal_2017_04_18,5970,17,4,2,24.300516941176472,65.5681888669762,333.6470588235294,1092.9411764705883,4.117647058823529,4.764705882352941,0.17647058823529413,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.5588605312498546,0
normal_2017_04_18,5975,66,9,2,22.448820136363633,89.22936032980012,240.54545454545453,2625.9242424242425,4.96969696969697,6.696969696969697,0.15151515151515152,0.8484848484848485,0.8484848484848485,0.15151515151515152,0.0,0.0,0.015151515151515152,0.2960285105848038,0
normal_2017_04_18,5980,81,17,3,25.138700679012345,80.46953999876285,365.38271604938274,1300.3950617283951,5.320987654320987,5.851851851851852,0.32098765432098764,0.6790123456790124,0.6790123456790124,0.24691358024691357,0.04938271604938271,0.0,0.04938271604938271,0.10279268453485493,0
normal_2017_04_18,5985,28,7,3,30.062053,54.20399736202864,440.7857142857143,2087.1428571428573,7.0,7.857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.32142857142857145,0.07142857142857142,0.0,0.03571428571428571,0.19661495374786186,0
normal_2017_04_18,5995,25,5,4,15.70092208,40.86310766645584,346.44,1443.36,4.24,4.72,0.16,0.8,0.8,0.08,0.08,0.0,0.0,0.1299223662664648,0
normal_2017_04_18,6000,28,4,3,62.369324642857144,68.4455900020478,908.3214285714286,42556.92857142857,22.892857142857142,49.642857142857146,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5,0.03571428571428571,0.0,0.0,0.3567651709460856,0
normal_2017_04_18,6005,16,2,2,1.9615446875,5.598850752638948,97.4375,482.1875,1.875,1.875,0.125,0.875,0.875,0.0,0.0625,0.0,0.0,0.45987434375528485,0
normal_2017_04_18,6010,23,5,3,30.800349652173914,54.9467159160982,640.8695652173913,161044.04347826086,27.47826086956522,130.6086956521739,0.391304347826087,0.6086956521739131,0.6086956521739131,0.21739130434782608,0.08695652173913043,0.0,0.0,0.32529400614375337,0
normal_2017_04_18,6015,43,3,3,20.211763209302326,52.50188598036404,117.67441860465117,1732.8139534883721,4.023255813953488,4.744186046511628,0.16279069767441862,0.8372093023255814,0.8372093023255814,0.023255813953488372,0.11627906976744186,0.0,0.0,0.16261428765301889,0
normal_2017_04_18,6020,22,9,2,108.57333259090909,124.37405682737965,939.3636363636364,37311.36363636364,29.363636363636363,50.68181818181818,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.0,0.0,0.22727272727272727,0.38268016849925296,0
normal_2017_04_18,6025,17,6,3,52.65825294117647,94.37565161203152,641.3529411764706,1284.764705882353,9.647058823529411,10.0,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.0,0.0,0.5210989675893335,0
normal_2017_04_18,6030,6,2,2,22.11559033333333,44.717885310202995,95.16666666666667,313.3333333333333,4.166666666666667,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.036605632771993704,0
normal_2017_04_18,6035,9,2,2,0.7779623333333334,2.145585185532738,33.77777777777778,86.22222222222223,1.3333333333333333,1.2222222222222223,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,0.11529370396015237,0
normal_2017_04_18,6040,10,2,2,0.37264010000000003,0.8494368783966765,132.0,1210.9,2.6,3.1,0.2,0.8,0.8,0.0,0.2,0.0,0.0,0.7345697006864988,0
normal_2017_04_18,6045,4,3,2,35.4729635,51.03830266739175,413.0,2959.0,10.25,11.5,0.75,0.25,0.25,0.75,0.0,0.0,0.0,0.5925083351395378,0
normal_2017_04_18,6050,26,4,3,23.31517246153846,48.733784623197444,447.5,87131.5,20.76923076923077,73.57692307692308,0.2692307692307692,0.7307692307692307,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.0,0.0,0.3644176025704894,0
normal_2017_04_18,6055,24,1,1,0.025699333333333334,0.011463279216214218,40.5,125.08333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2629772429335674,0
normal_2017_04_18,6060,12,7,3,63.67762975,140.90957738687322,969.4166666666666,118600.08333333333,36.0,114.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.2522872632824819,0
normal_2017_04_18,6065,2,1,1,155.11006500000002,147.20351,1110.5,6818.0,27.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_18,6070,19,3,2,23.51754347368421,80.04050207810582,1026.5263157894738,28024.947368421053,17.842105263157894,33.31578947368421,0.3684210526315789,0.631578947368421,0.631578947368421,0.3684210526315789,0.0,0.0,0.3157894736842105,0.22490496171129243,0
normal_2017_04_18,6080,4,1,1,0.047066000000000004,0.022091352323929832,40.5,144.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.018665039446755446,0
normal_2017_04_18,6090,36,1,1,0.07802955555555556,0.15292970505603118,40.22222222222222,116.11111111111111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05955870102395342,0
normal_2017_04_18,6095,14,6,2,167.15746364285715,123.07654720584956,3892.285714285714,143966.64285714287,80.78571428571429,162.42857142857142,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,0.07142857142857142,0.6184173655811498,0
normal_2017_04_18,6100,6,3,2,55.496538333333326,81.76413277039595,1316.0,3145.5,10.666666666666666,12.333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.9549515253358943,0
normal_2017_04_18,6105,10,3,2,1.7044014,3.3668992823438364,34.2,168.5,1.6,1.4,0.2,0.8,0.8,0.0,0.0,0.0,0.0,0.3971743082173546,0
normal_2017_04_18,6110,24,1,1,0.0214505,0.007106609505711332,36.666666666666664,107.08333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3788553982016159,0
normal_2017_04_18,6115,36,6,3,5.015796138888889,12.452129875803308,213.47222222222223,1140.6666666666667,3.611111111111111,3.8333333333333335,0.25,0.75,0.75,0.2222222222222222,0.0,0.0,0.027777777777777776,0.24528431429460212,0
normal_2017_04_18,6120,18,5,2,16.999279722222223,46.67105017593986,302.1111111111111,1307.7222222222222,4.555555555555555,5.333333333333333,0.2777777777777778,0.7222222222222222,0.7222222222222222,0.2777777777777778,0.0,0.0,0.05555555555555555,0.6830299642735685,0
normal_2017_04_18,6125,7,2,2,1.874191,4.5222268663106355,145.42857142857142,910.7142857142857,2.2857142857142856,2.5714285714285716,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.7680626244386235,0
normal_2017_04_18,6130,20,1,1,0.02337175,0.013256825652753376,34.2,132.7,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6023624396431516,0
normal_2017_04_18,6135,13,1,1,0.018646846153846156,0.003943596949411575,35.61538461538461,113.3076923076923,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6123026943956236,0
normal_2017_04_18,6140,26,10,3,65.79914211538461,96.73742136866842,3001.0384615384614,13574.76923076923,17.576923076923077,25.576923076923077,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.038461538461538464,0.0,0.11538461538461539,0.3714683280696549,0
normal_2017_04_18,6145,9,2,2,0.7464812222222222,2.055633662434843,75.0,699.8888888888889,2.0,2.4444444444444446,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.03046737338123645,0
normal_2017_04_18,6150,2,2,1,198.51532,0.06607800000000452,843.5,2457.5,19.0,20.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_18,6155,19,4,3,17.84812805263158,50.203797225934075,402.89473684210526,1847.7894736842106,4.368421052631579,5.2631578947368425,0.21052631578947367,0.7894736842105263,0.7894736842105263,0.15789473684210525,0.0,0.0,0.0,0.2939273367868594,0
normal_2017_04_18,6160,24,4,2,8.850254291666667,23.32745548371868,313.7083333333333,137159.625,19.291666666666668,105.04166666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.041666666666666664,0.3724970244639776,0
normal_2017_04_18,6165,21,2,2,0.5055682857142857,2.0524566204614207,69.76190476190476,130.14285714285714,1.3333333333333333,1.2857142857142858,0.047619047619047616,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.34448264252424804,0
normal_2017_04_18,6170,16,5,2,31.5901659375,58.214024037228235,660.5,1754.75,7.8125,8.375,0.5,0.5,0.5,0.5,0.0,0.0,0.125,0.6035199960845123,0
normal_2017_04_18,6175,19,3,2,6.949430263157895,26.232620061281093,152.3684210526316,750.421052631579,3.0526315789473686,3.263157894736842,0.15789473684210525,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.0,0.0,0.05263157894736842,0.350073544071011,0
normal_2017_04_18,6180,6,2,2,23.701189,50.05224219495497,298.1666666666667,682.0,4.833333333333333,4.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,1.6563530968066036,0
normal_2017_04_18,6185,13,3,3,57.60475876923077,110.38132293811613,293.0,882.6923076923077,9.153846153846153,9.307692307692308,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.0,0.0,0.1442166443394978,0
normal_2017_04_18,6190,5,1,1,42.085004600000005,29.373711615910526,1193.8,2819.4,12.8,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12706928594135544,0
normal_2017_04_18,6200,16,2,2,11.6862015625,45.16198691418764,113.3125,420.6875,2.25,2.5625,0.0625,0.9375,0.9375,0.0625,0.0,0.0,0.0,0.04577187051200393,0
normal_2017_04_18,6205,5,2,2,12.2311648,24.406870438802297,251.4,822.6,3.6,4.2,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.013144354995543213,0
normal_2017_04_18,6210,8,2,2,23.192406249999998,61.310446016125354,152.625,111.125,2.875,3.25,0.125,0.875,0.875,0.125,0.0,0.0,0.0,0.012582557841595622,0
normal_2017_04_18,6225,4,1,1,0.0567155,0.0555176703289142,26.0,248.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0846969793299724,0
normal_2017_04_18,6235,9,2,2,17.342379,48.98718971360183,739.0,3993.4444444444443,5.888888888888889,7.777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.5272807429208174,0
normal_2017_04_18,6240,18,4,2,23.558133722222223,49.271126387354705,390.0,11895.277777777777,10.055555555555555,17.555555555555557,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.0,0.0,0.05555555555555555,0.8282016643542409,0
normal_2017_04_18,6245,10,3,2,19.035601300000003,54.568564058968185,190.2,669.2,3.6,4.1,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.4056523774372061,0
normal_2017_04_18,6250,48,4,2,6.770494291666666,32.01442941324465,113.9375,2958.125,2.875,4.520833333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.020833333333333332,0.12565847887747422,0
normal_2017_04_18,6255,13,4,2,67.49769515384615,87.7916516375035,2409.923076923077,4853.923076923077,16.615384615384617,18.846153846153847,0.6923076923076923,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.0,0.0,0.15384615384615385,0.3361984850823804,0
normal_2017_04_18,6265,22,3,2,9.921111681818182,31.50013707697285,120.4090909090909,935.9090909090909,3.0,3.409090909090909,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.3401978591058815,0
normal_2017_04_18,6270,12,4,3,12.023221416666665,32.70375713920592,228.0,719.75,4.583333333333333,4.75,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.25,0.08333333333333333,0.0,0.08333333333333333,0.7571964546073364,0
normal_2017_04_18,6275,5,1,1,0.029859999999999998,0.01718873313540006,37.8,136.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7001386081274221,0
normal_2017_04_18,6295,18,2,2,1.4878190555555557,3.397167939221114,310.22222222222223,795.2222222222222,2.7777777777777777,3.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.17440665462695076,0
normal_2017_04_18,6300,37,5,2,17.98533789189189,64.7656252510534,209.3783783783784,1429.5675675675675,3.7027027027027026,4.5675675675675675,0.13513513513513514,0.8648648648648649,0.8648648648648649,0.13513513513513514,0.0,0.0,0.02702702702702703,0.1980090285925724,0
normal_2017_04_18,6305,13,2,2,0.13389315384615386,0.39946431254269393,73.3076923076923,336.0769230769231,2.0,2.1538461538461537,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.5838384928322226,0
normal_2017_04_18,6310,12,3,2,2.1399015,3.0023955596710468,315.25,657.0,4.0,4.166666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.22471793106551427,0
normal_2017_04_18,6315,5,2,2,12.260944400000001,24.485578025988186,218.6,902.4,3.6,4.2,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.006348242724225422,0
normal_2017_04_18,6340,15,2,2,2.282212866666667,4.385591183498447,403.53333333333336,322.6,3.3333333333333335,3.3333333333333335,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.020618967580360394,0
normal_2017_04_18,6345,9,2,2,0.698745,1.9072767721456216,103.22222222222223,465.8888888888889,2.0,2.2222222222222223,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.46805596775412667,0
normal_2017_04_18,6350,1,1,1,5.988748,0.0,766.0,580.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_18,6355,4,1,1,0.012160250000000001,0.0015987516028138958,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004034397958645686,0
normal_2017_04_18,6365,19,4,2,13.521488368421052,37.34425344679383,1240.7368421052631,1064.2631578947369,5.421052631578948,5.894736842105263,0.2631578947368421,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.4571231241348756,0
normal_2017_04_18,6370,12,3,2,2.743911333333333,4.305134804764429,500.75,375.9166666666667,3.9166666666666665,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.295264131509197,0
normal_2017_04_18,6385,15,2,2,4.8932168,12.677513259974125,1569.4666666666667,871.0666666666667,5.6,5.733333333333333,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.28094406352646234,0
normal_2017_04_18,6390,12,1,1,0.018358166666666665,0.008157562716413661,28.333333333333332,109.41666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.317204276833819,0
normal_2017_04_18,6395,5,2,2,1.1571908,2.2898894790463054,88.4,116.4,2.2,2.2,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.006403620162728471,0
normal_2017_04_18,6400,21,2,2,4.329331714285714,19.279687906138765,311.0,272.23809523809524,2.0,2.0476190476190474,0.047619047619047616,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.14723115669372866,0
normal_2017_04_18,6405,1,1,1,7.099493,0.0,1678.0,1021.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_18,6410,23,2,2,1.0359304782608696,2.8359500615051907,160.6086956521739,161.91304347826087,2.0,2.0434782608695654,0.13043478260869565,0.8695652173913043,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.19819776275317352,0
normal_2017_04_18,6425,20,2,2,1.8196286499999998,4.243295414942652,339.55,247.95,2.85,2.9,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.23056585473220967,0
normal_2017_04_18,6430,22,4,3,27.985783727272725,50.92436579646011,264.0,4586.227272727273,6.454545454545454,9.136363636363637,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.09090909090909091,0.13636363636363635,0.0,0.0,0.09817978567980416,0
normal_2017_04_18,6435,19,4,3,47.61573715789474,56.999695130693304,794.421052631579,12401.631578947368,13.263157894736842,20.263157894736842,0.5789473684210527,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.0,0.0,0.5921421079270142,0
normal_2017_04_18,6440,13,3,2,25.954376384615383,49.58583260440601,2279.6153846153848,19485.53846153846,14.923076923076923,25.692307692307693,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.007219245705422729,0
normal_2017_04_18,6445,41,7,3,23.88645087804878,57.158496768429266,270.3414634146341,2645.2926829268295,5.804878048780488,7.487804878048781,0.24390243902439024,0.7560975609756098,0.7560975609756098,0.1951219512195122,0.04878048780487805,0.0,0.07317073170731707,0.18665793757884777,0
normal_2017_04_18,6450,29,5,3,14.791169413793103,32.86670239752973,536.0689655172414,1363.3793103448277,5.758620689655173,6.068965517241379,0.4482758620689655,0.5517241379310345,0.5517241379310345,0.20689655172413793,0.10344827586206896,0.0,0.0,0.14699136442757055,0
normal_2017_04_18,6455,12,3,2,22.954146749999996,48.72625602685674,340.5833333333333,1591.0833333333333,6.333333333333333,7.166666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16919755419825175,0
normal_2017_04_18,6465,20,5,3,33.0647947,71.77010143238687,968.9,15858.95,11.0,21.75,0.3,0.7,0.7,0.15,0.1,0.0,0.0,0.20084852837610753,0
normal_2017_04_18,6470,33,6,3,77.61420784848484,113.87757598635794,2202.5454545454545,114891.0303030303,46.27272727272727,122.48484848484848,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.30303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.4820279976876478,0
normal_2017_04_18,6475,25,4,3,62.1790726,101.20636499093695,716.32,44296.88,21.88,50.44,0.52,0.48,0.48,0.4,0.08,0.0,0.0,0.16031660738117554,0
normal_2017_04_18,6480,21,4,2,23.47963985714286,65.71168937819898,273.23809523809524,4245.9047619047615,5.857142857142857,8.380952380952381,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.09523809523809523,0.2777438194720118,0
normal_2017_04_18,6485,61,15,2,30.41993480327869,88.00430126312123,1004.5081967213115,1647.9344262295083,7.754098360655738,8.37704918032787,0.3770491803278688,0.6229508196721312,0.6229508196721312,0.3770491803278688,0.0,0.0,0.03278688524590164,0.21793027894392208,0
normal_2017_04_18,6490,84,11,3,11.037411678571429,33.89314158520741,159.20238095238096,589.1190476190476,3.0952380952380953,3.261904761904762,0.19047619047619047,0.8095238095238095,0.8095238095238095,0.08333333333333333,0.05952380952380952,0.0,0.011904761904761904,0.10072183971074423,0
normal_2017_04_18,6495,17,5,2,22.232763411764708,29.49484071320989,468.5882352941176,1308.1176470588234,7.352941176470588,8.352941176470589,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.25736509283711345,0
normal_2017_04_18,6500,12,1,1,0.0213235,0.01314160683668477,38.166666666666664,141.83333333333334,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4997383466380349,0
normal_2017_04_18,6505,3,2,2,84.31646666666667,118.97053411104531,1195.6666666666667,27800.333333333332,30.333333333333332,49.666666666666664,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.07524600000033388,0
normal_2017_04_18,6510,43,4,3,14.65686688372093,53.43470512462301,1089.0697674418604,74863.18604651163,20.72093023255814,71.27906976744185,0.11627906976744186,0.8837209302325582,0.8837209302325582,0.09302325581395349,0.023255813953488372,0.0,0.0,0.11117016637021182,0
normal_2017_04_18,6515,47,2,2,4.321283063829787,29.15133319814423,70.93617021276596,488.70212765957444,1.5957446808510638,1.851063829787234,0.02127659574468085,0.9787234042553191,0.9787234042553191,0.02127659574468085,0.0,0.0,0.0,0.13311059013665272,0
normal_2017_04_18,6520,12,3,2,2.4347255000000003,3.4115996841730882,207.75,108.33333333333333,3.25,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6159013454677176,0
normal_2017_04_18,6525,10,3,3,6.412277499999999,15.331847576864819,297.8,1038.9,3.4,3.8,0.2,0.8,0.8,0.1,0.1,0.0,0.0,0.06140546029205068,0
normal_2017_04_18,6530,8,2,2,18.251215,48.221209227360426,205.375,5092.5,5.875,8.875,0.125,0.875,0.875,0.125,0.0,0.0,0.125,1.4014209637490922,0
normal_2017_04_18,6535,52,7,2,18.907520096153846,51.469531294630826,734.2115384615385,1201.9038461538462,5.384615384615385,5.903846153846154,0.28846153846153844,0.7115384615384616,0.7115384615384616,0.28846153846153844,0.0,0.0,0.057692307692307696,0.297695057759491,0
normal_2017_04_18,6540,5,2,2,24.202139199999998,48.22092873924624,202.6,1826.4,5.0,6.0,0.2,0.8,0.8,0.2,0.0,0.0,0.0,0.3075092786466576,0
normal_2017_04_18,6550,1,1,1,0.020799,0.0,39.0,304.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
normal_2017_04_18,6555,111,12,2,13.191147288288288,60.440391974831336,687.7837837837837,26048.891891891893,10.117117117117116,26.126126126126128,0.1891891891891892,0.8108108108108109,0.8288288288288288,0.17117117117117117,0.0,0.0,0.018018018018018018,0.0773970564087956,0
normal_2017_04_18,6560,36,8,2,16.082902583333333,40.27601057624619,741.4722222222222,1367.9722222222222,5.138888888888889,5.583333333333333,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.1375991488372472,0
normal_2017_04_18,6565,16,1,1,0.0276869375,0.014609146541930289,46.125,139.4375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5118925313389764,0
normal_2017_04_18,6570,23,7,2,12.740320434782609,38.755776424644154,363.17391304347825,5170.304347826087,6.260869565217392,9.130434782608695,0.34782608695652173,0.6521739130434783,0.6521739130434783,0.34782608695652173,0.0,0.0,0.043478260869565216,0.23610066898148035,0
normal_2017_04_18,6575,54,8,2,15.179760833333333,67.3298284391502,246.0,853.8703703703703,3.314814814814815,3.759259259259259,0.14814814814814814,0.8518518518518519,0.8518518518518519,0.14814814814814814,0.0,0.0,0.0,0.17078743826763743,0
normal_2017_04_18,6580,11,2,2,1.9475230000000001,3.812322361839231,173.36363636363637,943.3636363636364,2.8181818181818183,3.090909090909091,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.6192550816410356,0
normal_2017_04_18,6585,16,7,2,90.8735108125,228.67176234441234,2760.875,33735.3125,23.6875,46.3125,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.29056236848129696,0
normal_2017_04_18,6590,21,4,2,21.328738,51.634663846361974,2172.3809523809523,1216.6666666666667,6.619047619047619,6.809523809523809,0.23809523809523808,0.7619047619047619,0.7619047619047619,0.23809523809523808,0.0,0.0,0.047619047619047616,0.20770257713694792,0
normal_2017_04_18,6595,32,10,3,25.73297065625,60.60033041527312,664.84375,6701.0625,7.9375,11.875,0.375,0.625,0.625,0.34375,0.0,0.0,0.0,0.21268426479898128,0
normal_2017_04_18,6600,15,2,2,4.608638666666667,15.604580028194487,111.8,596.3333333333334,2.533333333333333,2.7333333333333334,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.6207378514464744,0
normal_2017_04_18,6605,39,6,2,16.10695730769231,38.06458993502178,299.20512820512823,4110.0,6.717948717948718,9.153846153846153,0.41025641025641024,0.5897435897435898,0.5897435897435898,0.41025641025641024,0.0,0.0,0.05128205128205128,0.2584229393418336,0
normal_2017_04_18,6610,1,1,1,124.623475,0.0,1642.0,159207.0,61.0,163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
